date,count,week,hour,minute,hour_half,special_day,test_season,vacation
2018-04-01 9:10,,,,,,,,
2018-04-01 9:10,,,,,,,,
2018-04-01 9:39,,,,,,,,
2018-04-01 9:54,,,,,,,,
2018-04-01 9:54,,,,,,,,
2018-04-01 9:54,,,,,,,,
2018-04-01 9:54,,,,,,,,
2018-04-01 9:59,,,,,,,,
2018-04-01 9:59,,,,,,,,
2018-04-01 9:59,,,,,,,,
2018-04-01 9:59,,,,,,,,
2018-04-01 9:59,,,,,,,,
2018-04-01 10:00,,,,,,,,
2018-04-01 10:00,,,,,,,,
2018-04-01 10:00,,,,,,,,
2018-04-01 10:00,,,,,,,,
2018-04-01 10:00,,,,,,,,
2018-04-01 10:00,,,,,,,,
2018-04-01 10:00,,,,,,,,
2018-04-01 10:01,,,,,,,,
2018-04-01 10:01,,,,,,,,
2018-04-01 10:02,,,,,,,,
2018-04-01 10:02,,,,,,,,
2018-04-01 10:02,,,,,,,,
2018-04-01 10:02,,,,,,,,
2018-04-01 10:02,,,,,,,,
2018-04-01 10:02,,,,,,,,
2018-04-01 10:03,,,,,,,,
2018-04-01 10:03,,,,,,,,
2018-04-01 10:03,,,,,,,,
2018-04-01 10:03,,,,,,,,
2018-04-01 10:05,,,,,,,,
2018-04-01 10:05,,,,,,,,
2018-04-01 10:05,,,,,,,,
2018-04-01 10:06,,,,,,,,
2018-04-01 10:11,,,,,,,,
2018-04-01 10:11,,,,,,,,
2018-04-01 10:11,,,,,,,,
2018-04-01 10:11,,,,,,,,
2018-04-01 10:11,,,,,,,,
2018-04-01 10:13,,,,,,,,
2018-04-01 10:17,,,,,,,,
2018-04-01 10:17,,,,,,,,
2018-04-01 10:18,,,,,,,,
2018-04-01 10:18,,,,,,,,
2018-04-01 10:18,,,,,,,,
2018-04-01 10:20,,,,,,,,
2018-04-01 10:20,,,,,,,,
2018-04-01 10:20,,,,,,,,
2018-04-01 10:20,,,,,,,,
2018-04-01 10:21,,,,,,,,
2018-04-01 10:21,,,,,,,,
2018-04-01 10:21,,,,,,,,
2018-04-01 10:21,,,,,,,,
2018-04-01 10:22,,,,,,,,
2018-04-01 10:22,,,,,,,,
2018-04-01 10:22,,,,,,,,
2018-04-01 10:22,,,,,,,,
2018-04-01 10:22,,,,,,,,
2018-04-01 10:22,,,,,,,,
2018-04-01 10:29,,,,,,,,
2018-04-01 10:29,,,,,,,,
2018-04-01 10:29,,,,,,,,
2018-04-01 10:29,,,,,,,,
2018-04-01 10:30,,,,,,,,
2018-04-01 10:30,,,,,,,,
2018-04-01 10:31,,,,,,,,
2018-04-01 10:35,,,,,,,,
2018-04-01 10:35,,,,,,,,
2018-04-01 10:42,,,,,,,,
2018-04-01 10:42,,,,,,,,
2018-04-01 10:42,,,,,,,,
2018-04-01 10:43,,,,,,,,
2018-04-01 10:43,,,,,,,,
2018-04-01 10:43,,,,,,,,
2018-04-01 10:43,,,,,,,,
2018-04-01 10:43,,,,,,,,
2018-04-01 10:44,,,,,,,,
2018-04-01 10:44,,,,,,,,
2018-04-01 10:44,,,,,,,,
2018-04-01 10:44,,,,,,,,
2018-04-01 10:45,,,,,,,,
2018-04-01 10:46,,,,,,,,
2018-04-01 10:46,,,,,,,,
2018-04-01 10:47,,,,,,,,
2018-04-01 10:47,,,,,,,,
2018-04-01 10:47,,,,,,,,
2018-04-01 10:47,,,,,,,,
2018-04-01 10:47,,,,,,,,
2018-04-01 10:48,,,,,,,,
2018-04-01 10:49,,,,,,,,
2018-04-01 10:49,,,,,,,,
2018-04-01 10:49,,,,,,,,
2018-04-01 10:49,,,,,,,,
2018-04-01 10:49,,,,,,,,
2018-04-01 10:49,,,,,,,,
2018-04-01 10:51,,,,,,,,
2018-04-01 10:51,,,,,,,,
2018-04-01 10:52,,,,,,,,
2018-04-01 10:57,,,,,,,,
2018-04-01 11:00,,,,,,,,
2018-04-01 11:01,,,,,,,,
